character_id,character_name,character_gender,character_job,character_house,character_wand,character_patronus,character_species,character_blood_status,character_hair_colour,character_eye_colour,character_loyalty,character_skills,character_birth,character_death,character_first_name,character_primary_name,character2_actor,character2_image_URL,character_death_T/F,book_number,book_mentions,book_name,book_year,movie_number,movie_mentions,movie_name,movie_year
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,2,29,Harry Potter and the Chamber of Secrets,1998,2,4,Harry Potter and the Chamber of Secrets,2002
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,3,5,Harry Potter and the Prisoner of Azkaban,1999,3,2,Harry Potter and the Prisoner of Azkaban,2004
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,4,12,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,5,27,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,6,22,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,7,48,Harry Potter and the Deathly Hallows,2007,7,2,Harry Potter and the Deathly Hallows: Part 1,2010
53,Lucius Malfoy,Male,School Governor,Slytherin,Elm and dragon heartstring,Unknown,Human,Pure-blood,White-blond,Grey,Lord Voldemort  | Death Eaters,Skilled duellist and potioneer,c. 1954,,Lucius,Lucius,Jason Isaacs,https://hp-api.herokuapp.com/images/lucius.jpg,False,,,,,8,2,Harry Potter and the Deathly Hallows: Part 2,2011
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,3,1,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,5,141,Harry Potter and the Order of the Phoenix,2003,5,3,Harry Potter and the Order of the Phoenix,2007
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,6,60,Harry Potter and the Half-Blood Prince,2005,6,3,Harry Potter and the Half-Blood Prince,2009
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,7,140,Harry Potter and the Deathly Hallows,2007,7,10,Harry Potter and the Deathly Hallows: Part 1,2010
35,Luna Lovegood,Female,Student,Ravenclaw,Unknown,Hare,Human,Pure-blood or half-blood,Dirty-blonde,Pale silvery,"Dumbledore's Army |Hogwarts School of Witchcraft and Wizardry",Spotting Nargles,"13 February, 1981",,Luna,Luna,Evanna Lynch,https://hp-api.herokuapp.com/images/luna.jpg,False,,,,,8,7,Harry Potter and the Deathly Hallows: Part 2,2011
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,408,Harry Potter and the Prisoner of Azkaban,1999,3,8,Harry Potter and the Prisoner of Azkaban,2004
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,8,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,163,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,63,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,167,Harry Potter and the Deathly Hallows,2007,7,1,Harry Potter and the Deathly Hallows: Part 1,2010
127,Edward Remus Lupin,Male,Student,Hufflepuff,Unknown,Unknown,Human (Metamorphmagus),Half-blood,Variable,Variable,,,"April, 1998",,Edward,Lupin,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,12,Harry Potter and the Philosophers Stone,1997,1,3,Harry Potter and the Philosophers Stone,2001
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,7,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,22,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,3,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,3,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,0,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
132,Rolanda Hooch,Female,Flying Instructor at Hogwarts,,Unknown,Non-corporeal,Human,,Grey,Yellow,Hogwarts School of Witchcraft and Wizardry,"Teaching, flying, refereeing Quidditch matches",pre 1918,,Rolanda,Madam Hooch,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,94,Harry Potter and the Goblet of Fire,2000,4,2,Harry Potter and the Goblet of Fire,2005
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,5,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,1,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,8,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
117,Madame Olympe Maxime,Female,Headmistress of Beauxbatons Academy of Magic,Beauxbatons Academy of Magic,Unknown,Unknown,Half-Human/Half-Giant,Part-Human (Half-giant),Brown,Black,,"An ""excellent dancer"", in the words of Dumbledore himself",,,Madame,Madame,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,5,Harry Potter and the Philosophers Stone,1997,1,1,Harry Potter and the Philosophers Stone,2001
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,2,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,2,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,0,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,3,Harry Potter and the Half-Blood Prince,2005,6,1,Harry Potter and the Half-Blood Prince,2009
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,0,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
67,Marcus Belby,Male,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Brown,Dark,,,1 September 1978 - 31 August 1979,,Marcus,Marcus,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,5,Harry Potter and the Philosophers Stone,1997,1,1,Harry Potter and the Philosophers Stone,2001
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,63,Harry Potter and the Prisoner of Azkaban,1999,3,6,Harry Potter and the Prisoner of Azkaban,2004
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,3,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,0,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,0,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
123,Marge Dursley,Female,Dog breeder,,,,Human,Muggle,Grey,,,Breeding bulldogs,Pre 1954,,Marge,Marge,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,5,37,Harry Potter and the Order of the Phoenix,2003,5,0,Harry Potter and the Order of the Phoenix,2007
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,6,2,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,7,0,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
43,Marietta Edgecombe,Female,Student,Ravenclaw,Unknown,Unknown,Human,Pure-blood or half-blood,Reddish-blonde,Grey,,"Covering up the spots that blight her face after betraying Dumbledore's Army",1978-1979,,Marietta,Marietta,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,False,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,1,0,Harry Potter and the Philosophers Stone,1997,1,0,Harry Potter and the Philosophers Stone,2001
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,2,0,Harry Potter and the Chamber of Secrets,1998,2,0,Harry Potter and the Chamber of Secrets,2002
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,3,0,Harry Potter and the Prisoner of Azkaban,1999,3,0,Harry Potter and the Prisoner of Azkaban,2004
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,4,0,Harry Potter and the Goblet of Fire,2000,4,0,Harry Potter and the Goblet of Fire,2005
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,5,1,Harry Potter and the Order of the Phoenix,2003,5,1,Harry Potter and the Order of the Phoenix,2007
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,6,0,Harry Potter and the Half-Blood Prince,2005,6,0,Harry Potter and the Half-Blood Prince,2009
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,7,0,Harry Potter and the Deathly Hallows,2007,7,0,Harry Potter and the Deathly Hallows: Part 1,2010
110,Marlene McKinnon,Female,,,Unknown,Unknown,Human,,Red,Brown,Original Order of the Phoenix,,,"July, 1981",Marlene,Marlene,,https://upload.wikimedia.org/wikipedia/commons/a/ac/No_image_available.svg,True,,,,,8,0,Harry Potter and the Deathly Hallows: Part 2,2011
30,Minerva McGonagall,Female,Professor of Transfiguration | Head of Gryffindor,Gryffindor,"9½"" Fir dragon heartstring",Cat,Human,Half-blood,Black,Green,Albus Dumbledore | Order of the Phoenix | Hogwarts School of Witchcraft and Wizardry,Animagus,4 October,,Minerva,McGonagall,Dame Maggie Smith,https://hp-api.herokuapp.com/images/mcgonagall.jpg,False,1,100,Harry Potter and the Philosophers Stone,1997,1,5,Harry Potter and the Philosophers Stone,2001
30,Minerva McGonagall,Female,Professor of Transfiguration | Head of Gryffindor,Gryffindor,"9½"" Fir dragon heartstring",Cat,Human,Half-blood,Black,Green,Albus Dumbledore | Order of the Phoenix | Hogwarts School of Witchcraft and Wizardry,Animagus,4 October,,Minerva,McGonagall,Dame Maggie Smith,https://hp-api.herokuapp.com/images/mcgonagall.jpg,False,2,91,Harry Potter and the Chamber of Secrets,1998,2,5,Harry Potter and the Chamber of Secrets,2002
